id,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,churned,sessions_per_activity_day,drives_per_driving_day,km_per_drive,minutes_per_drive,fav_navigation_total,activity_rate,driving_rate,tenure_group,activity_group,predicted_churn_probability,risk_group
4565,churned,41,36,304.529944,199,0,72,5321.07355,2713.420206,6,2,iPhone,1.0,6.833333333333333,18.0,147.8075986111111,75.3727835,72,0.0301507537688442,0.0100502512562814,newest_users,lowest_activity,0.8061878365570492,Highest Risk
4566,retained,68,55,163.2615581,2476,216,0,5429.53598,2912.154756,7,3,iPhone,0.0,9.714285714285714,18.33333333333333,98.718836,52.94826829090909,216,0.002827140549273,0.0012116316639741,late_mid_tenure,lowest_activity,0.401525989814023,Upper-Mid Risk
4567,retained,83,67,93.649996,165,44,62,6910.539001,875.0211363,28,24,iPhone,0.0,2.9642857142857144,2.7916666666666665,103.14237314925371,13.060016959701493,106,0.1696969696969697,0.1454545454545454,newest_users,highest_activity,0.11238221048525002,Lowest Risk
4568,retained,60,54,105.1444957,2212,269,112,2678.527054,1416.869066,13,12,Android,0.0,4.615384615384615,4.5,49.602352851851855,26.23831603703704,381,0.005877034358047,0.0054249547920434,late_mid_tenure,low_mid_activity,0.31221889574192974,Upper-Mid Risk
4569,retained,79,63,180.7901995,1843,38,16,3181.513198,832.1916299,24,20,iPhone,0.0,3.2916666666666665,3.15,50.50020949206349,13.20939095079365,54,0.0130222463374932,0.010851871947911,late_mid_tenure,highest_activity,0.022523319313472553,Lowest Risk
4570,retained,18,15,65.79573432,2976,278,30,1408.141455,716.6807243,17,12,iPhone,0.0,1.0588235294117647,1.25,93.876097,47.77871495333333,308,0.0057123655913978,0.0040322580645161,longest_tenure,high_mid_activity,0.12071613218011532,Lowest Risk
4571,retained,64,52,146.0472301,1938,0,39,1542.126701,652.6195509,21,18,Android,0.0,3.0476190476190474,2.888888888888889,29.65628271153846,12.550375978846157,39,0.0108359133126934,0.0092879256965944,late_mid_tenure,high_mid_activity,0.09962543041703915,Lowest Risk
4572,churned,68,56,98.7919381,1612,0,107,1975.100041,860.9989035,8,4,iPhone,1.0,8.5,14.0,35.269643589285714,15.374980419642856,107,0.0049627791563275,0.0024813895781637,early_mid_tenure,lowest_activity,0.6575651213661152,Highest Risk
4573,retained,43,43,116.8960559,2963,0,12,1257.930458,1040.47877,31,26,iPhone,0.0,1.3870967741935485,1.6538461538461535,29.25419669767442,24.197180697674412,12,0.0104623692203847,0.008774890313871,longest_tenure,highest_activity,0.11797800223422188,Lowest Risk
4574,retained,299,241,338.1553989,3276,54,0,4011.064019,1152.06046,24,18,Android,0.0,12.458333333333334,13.38888888888889,16.643419165975104,4.7803338589211615,54,0.0073260073260073,0.0054945054945054,longest_tenure,highest_activity,0.07923919580490427,Lowest Risk
4575,retained,52,42,116.6812383,2947,567,156,1304.647441,825.1112493,29,24,iPhone,0.0,1.793103448275862,1.75,31.06303430952381,19.645505935714286,723,0.009840515778758,0.008143875127248,longest_tenure,highest_activity,0.11823050639036613,Lowest Risk
4576,churned,11,11,15.45069784,1412,291,0,4400.117183,463.3096042,9,9,iPhone,1.0,1.2222222222222223,1.2222222222222223,400.0106530000001,42.11905492727273,291,0.0063739376770538,0.0063739376770538,early_mid_tenure,low_mid_activity,0.39585339748300113,Upper-Mid Risk
4577,retained,159,127,189.0676816,1087,85,45,3098.209052,2126.184315,8,3,iPhone,0.0,19.875,42.333333333333336,24.395346866141733,16.74160877952756,130,0.0073597056117755,0.0027598896044158,early_mid_tenure,lowest_activity,0.6470285047720423,Highest Risk
4578,churned,39,31,46.45156907,669,113,19,5597.643785,1954.048543,3,0,iPhone,1.0,13.0,,180.56915435483876,63.03382396774194,132,0.0044843049327354,0.0,newest_users,lowest_activity,0.8437851785541592,Highest Risk
4579,retained,86,74,119.7395304,29,57,36,3459.294219,2298.631072,8,8,iPhone,0.0,10.75,9.25,46.74721917567568,31.06258205405405,93,0.2758620689655172,0.2758620689655172,newest_users,lowest_activity,0.5976035350694707,Highest Risk
4580,churned,85,68,197.2771642,694,280,39,3316.844694,1093.526048,3,0,iPhone,1.0,28.33333333333333,,48.77712785294118,16.081265411764704,319,0.0043227665706051,0.0,newest_users,lowest_activity,0.8474930128817804,Highest Risk
4581,retained,55,52,390.3732863,2165,69,21,8064.581847,6089.857267,11,7,iPhone,0.0,5.0,7.428571428571429,155.0881124423077,117.11263975,90,0.0050808314087759,0.0032332563510392,late_mid_tenure,low_mid_activity,0.28324527460679794,Upper-Mid Risk
4582,retained,2,2,191.4334684,1378,0,17,5434.528211,2415.163738,22,18,iPhone,0.0,0.0909090909090909,0.1111111111111111,2717.2641055,1207.581869,17,0.0159651669085631,0.0130624092888243,early_mid_tenure,high_mid_activity,0.2390107577768877,Lower-Mid Risk
4583,churned,108,87,398.2975808,1688,192,78,6749.880941,727.4128162,10,9,Android,1.0,10.8,9.666666666666666,77.58483840229886,8.361066852873563,270,0.0059241706161137,0.0053317535545023,early_mid_tenure,low_mid_activity,0.5715105315253568,Highest Risk
4584,retained,8,7,338.3290808,583,106,4,2073.645246,1471.308998,29,24,iPhone,0.0,0.2758620689655172,0.2916666666666667,296.2350351428572,210.1869997142857,110,0.0497427101200686,0.0411663807890223,newest_users,highest_activity,0.21653359746308498,Lower-Mid Risk
4585,retained,139,112,295.1661199,1970,0,0,269.5129885,179.0630207,21,19,iPhone,0.0,6.619047619047619,5.894736842105263,2.40636596875,1.5987769705357144,0,0.0106598984771573,0.0096446700507614,late_mid_tenure,high_mid_activity,0.23475183646990205,Lower-Mid Risk
4586,retained,9,9,12.48146262,2654,251,0,1357.410287,677.0585036,11,11,Android,0.0,0.8181818181818182,0.8181818181818182,150.8233652222222,75.22872262222222,251,0.0041446872645064,0.0041446872645064,longest_tenure,low_mid_activity,0.21557785982302377,Lower-Mid Risk
4587,retained,52,43,146.6151108,2507,381,44,6820.946521,1755.700169,2,2,iPhone,0.0,26.0,21.5,158.62666327906976,40.830236488372094,425,0.0007977662544874,0.0007977662544874,late_mid_tenure,lowest_activity,0.5819560804564677,Highest Risk
4588,retained,57,51,59.71350108,1829,98,2,3635.441331,854.6031002,12,12,Android,0.0,4.75,4.25,71.28316335294117,16.75692353333333,100,0.0065609622744669,0.0065609622744669,late_mid_tenure,low_mid_activity,0.20363939095715228,Lower-Mid Risk
4589,churned,24,22,163.1957877,377,86,53,12273.61758,8018.355855,4,0,Android,1.0,6.0,,557.8917081818182,364.4707206818182,139,0.0106100795755968,0.0,newest_users,lowest_activity,0.8175850497871816,Highest Risk
4590,churned,24,20,97.72341242,1547,78,0,1248.394783,850.4274062,6,3,iPhone,1.0,4.0,6.666666666666667,62.41973915,42.52137031,78,0.0038784744667097,0.0019392372333548,early_mid_tenure,lowest_activity,0.7099162633015952,Highest Risk
4591,retained,51,41,89.71776158,1041,0,0,6012.766434,4322.260227,31,29,iPhone,0.0,1.6451612903225807,1.4137931034482758,146.65283985365855,105.42098114634146,0,0.0297790585975024,0.0278578290105667,early_mid_tenure,highest_activity,0.21182398907943634,Lower-Mid Risk
4592,churned,1,1,43.42983324,1141,73,0,2639.017622,1109.011082,10,5,iPhone,1.0,0.1,0.2,2639.017622,1109.011082,73,0.0087642418930762,0.0043821209465381,early_mid_tenure,low_mid_activity,0.42446120628111084,Upper-Mid Risk
4593,retained,41,38,215.2326188,1965,0,85,2290.773633,184.8486903,7,7,iPhone,0.0,5.857142857142857,5.428571428571429,60.28351665789473,4.864439218421052,85,0.0035623409669211,0.0035623409669211,late_mid_tenure,lowest_activity,0.3167559698585458,Upper-Mid Risk
4594,retained,77,62,136.5106588,1540,13,0,2641.514618,1796.02692,19,16,iPhone,0.0,4.052631578947368,3.875,42.60507448387097,28.96817612903226,13,0.0123376623376623,0.0103896103896103,early_mid_tenure,high_mid_activity,0.09488345493923418,Lowest Risk
4595,retained,89,81,105.0012533,2150,0,0,6367.203163,2617.236455,0,0,iPhone,0.0,,,78.60744645679013,32.31156117283951,0,0.0,0.0,late_mid_tenure,lowest_activity,0.6411669796844425,Highest Risk
4596,retained,163,131,357.3395844,3485,335,15,6534.913137,4927.955919,24,24,iPhone,0.0,6.791666666666667,5.458333333333333,49.88483310687023,37.61798411450382,350,0.0068866571018651,0.0068866571018651,longest_tenure,highest_activity,0.07179767750115985,Lowest Risk
4597,retained,12,12,533.7530236,264,29,20,6017.45566,1849.84278,0,0,iPhone,0.0,,,501.4546383333333,154.153565,49,0.0,0.0,newest_users,lowest_activity,0.731371575172295,Highest Risk
4598,retained,171,147,238.7447651,859,350,39,6352.588576,4036.781101,13,10,iPhone,0.0,13.153846153846152,14.7,43.21488827210885,27.461095925170067,389,0.0151338766006984,0.0116414435389988,newest_users,low_mid_activity,0.5646191165288331,Highest Risk
4599,retained,81,71,210.9995885,1300,25,14,5972.983261,3389.88336,6,6,iPhone,0.0,13.5,11.833333333333334,84.1265248028169,47.74483605633802,39,0.0046153846153846,0.0046153846153846,early_mid_tenure,lowest_activity,0.584413670202382,Highest Risk
4600,retained,44,37,306.3765235,3486,431,0,5030.494601,2937.706046,11,6,iPhone,0.0,4.0,6.166666666666667,135.95931354054056,79.3974607027027,431,0.0031554790590935,0.0017211703958691,longest_tenure,low_mid_activity,0.3316912826836294,Upper-Mid Risk
4601,retained,34,32,301.7809466,2655,0,126,2705.504143,2083.141267,29,24,Android,0.0,1.1724137931034482,1.3333333333333333,84.54700446875,65.09816459375,126,0.0109227871939736,0.0090395480225988,longest_tenure,highest_activity,0.12957829574763463,Lowest Risk
4602,retained,29,25,108.630872,814,178,27,5652.287416,3863.069056,13,11,Android,0.0,2.230769230769231,2.272727272727273,226.09149664,154.52276224,205,0.0159705159705159,0.0135135135135135,newest_users,low_mid_activity,0.466467237780931,Upper-Mid Risk
4603,retained,21,21,26.9720823,2334,0,0,3383.195145,1696.895112,12,12,iPhone,0.0,1.75,1.75,161.10453071428572,80.80452914285713,0,0.0051413881748071,0.0051413881748071,late_mid_tenure,low_mid_activity,0.24021735801439437,Lower-Mid Risk
4604,retained,49,40,75.60436632,1080,63,19,8543.700954,3974.124805,24,19,iPhone,0.0,2.0416666666666665,2.1052631578947367,213.59252385,99.353120125,82,0.0222222222222222,0.0175925925925925,early_mid_tenure,highest_activity,0.20499930026653918,Lower-Mid Risk
4605,retained,22,18,76.60325274,376,372,44,1794.662681,1105.154186,8,8,iPhone,0.0,2.75,2.25,99.70348227777778,61.397454777777774,416,0.0212765957446808,0.0212765957446808,newest_users,lowest_activity,0.6103505779770948,Highest Risk
4606,churned,66,54,88.2930574,1499,23,0,3053.687446,2458.947217,10,10,iPhone,1.0,6.6,5.4,56.549767518518514,45.53605957407407,23,0.0066711140760507,0.0066711140760507,early_mid_tenure,low_mid_activity,0.5204229344992805,Highest Risk
4607,retained,21,17,96.83984403,2871,143,95,2112.892266,1148.134294,18,18,iPhone,0.0,1.1666666666666667,0.9444444444444444,124.28778035294116,67.5373114117647,238,0.006269592476489,0.006269592476489,longest_tenure,high_mid_activity,0.08150923653540895,Lowest Risk
4608,retained,312,250,325.7205477,144,87,9,662.388229,246.6789055,18,18,Android,0.0,17.333333333333332,13.88888888888889,2.649552916,0.986715622,96,0.125,0.125,newest_users,high_mid_activity,0.3259696927032566,Upper-Mid Risk
4609,retained,3,3,14.06811804,1542,43,0,2734.015027,2184.610261,23,22,Android,0.0,0.1304347826086956,0.1363636363636363,911.3383423333332,728.2034203333333,43,0.0149156939040207,0.0142671854734111,early_mid_tenure,high_mid_activity,0.1954477813931587,Lower-Mid Risk
4610,retained,8,8,403.3759158,1321,91,84,3189.101011,2219.247456,27,24,Android,0.0,0.2962962962962963,0.3333333333333333,398.637626375,277.405932,175,0.0204390613171839,0.0181680545041635,early_mid_tenure,highest_activity,0.05270578816952098,Lowest Risk
4611,retained,212,172,767.8834069,100,2,0,2128.735072,1324.466625,23,16,Android,0.0,9.217391304347826,10.75,12.37636669767442,7.700387354651163,2,0.23,0.16,newest_users,high_mid_activity,0.35985481094680105,Upper-Mid Risk
4612,churned,3,3,32.17950237,1846,17,0,4769.861419,2428.505606,20,12,Android,1.0,0.15,0.25,1589.9538063333332,809.5018686666667,17,0.0108342361863488,0.0065005417118093,late_mid_tenure,high_mid_activity,0.22421346113428198,Lower-Mid Risk
4613,retained,26,26,208.3171014,862,22,37,2079.987577,1284.581541,15,15,Android,0.0,1.7333333333333334,1.7333333333333334,79.9995221923077,49.406982346153846,59,0.0174013921113689,0.0174013921113689,newest_users,low_mid_activity,0.20324270937497796,Lower-Mid Risk
4614,retained,20,20,377.1827092,3090,48,138,6289.539295,4181.291428,30,22,iPhone,0.0,0.6666666666666666,0.9090909090909092,314.47696475,209.06457140000003,186,0.0097087378640776,0.0071197411003236,longest_tenure,highest_activity,0.062416850182408404,Lowest Risk
4615,retained,40,35,59.83953878,1021,277,3,3036.148566,1787.177908,28,20,iPhone,0.0,1.4285714285714286,1.75,86.74710188571429,51.06222594285714,280,0.0274240940254652,0.019588638589618,early_mid_tenure,highest_activity,0.15816817007015788,Lower-Mid Risk
4616,retained,339,273,365.3128476,1761,310,18,4065.961787,2501.688159,1,1,iPhone,0.0,339.0,273.0,14.89363291941392,9.163692890109887,328,0.0005678591709256,0.0005678591709256,late_mid_tenure,lowest_activity,0.7624178779176511,Highest Risk
4617,retained,16,13,48.1852572,289,20,190,5846.852791,1606.003753,16,13,Android,0.0,1.0,1.0,449.7579070000001,123.53875023076922,210,0.0553633217993079,0.0449826989619377,newest_users,low_mid_activity,0.3838852458120433,Upper-Mid Risk
4618,retained,25,20,29.1433507,546,155,7,1645.499572,520.6417359,23,14,iPhone,0.0,1.0869565217391304,1.4285714285714286,82.2749786,26.032086795,162,0.0421245421245421,0.0256410256410256,newest_users,high_mid_activity,0.18904663079344025,Lower-Mid Risk
4619,retained,60,48,87.71435588,2348,21,2,3697.051835,2376.719554,21,18,Android,0.0,2.857142857142857,2.6666666666666665,77.02191322916667,49.51499070833333,23,0.0089437819420783,0.0076660988074957,late_mid_tenure,high_mid_activity,0.07318260189735028,Lowest Risk
4620,retained,164,154,611.4874282,1062,0,0,3337.187302,2567.385903,21,17,iPhone,0.0,7.809523809523809,9.058823529411764,21.670047415584413,16.67133703246753,0,0.019774011299435,0.0160075329566855,early_mid_tenure,high_mid_activity,0.25319086503477234,Lower-Mid Risk
4621,retained,212,189,518.206385,1737,97,30,4513.191389,2583.742625,11,5,iPhone,0.0,19.272727272727277,37.8,23.87931951851852,13.670595899470898,127,0.0063327576280944,0.0028785261945883,early_mid_tenure,low_mid_activity,0.3672512079229374,Upper-Mid Risk
4622,retained,84,67,92.96832207,1779,346,36,5480.257941,3719.17764,26,20,iPhone,0.0,3.230769230769231,3.35,81.79489464179105,55.51011402985075,382,0.0146149522203485,0.0112422709387296,late_mid_tenure,highest_activity,0.12938083028653938,Lowest Risk
4623,retained,21,21,385.6979025,1819,150,0,2348.919742,1740.403955,9,8,iPhone,0.0,2.333333333333333,2.625,111.85332104761903,82.87637880952381,150,0.0049477735019241,0.0043980208905992,late_mid_tenure,low_mid_activity,0.29733649969491727,Upper-Mid Risk
4624,retained,93,75,163.409081,3022,406,5,4427.842942,2603.602028,9,5,Android,0.0,10.333333333333334,15.0,59.03790589333334,34.714693706666665,411,0.0029781601588352,0.0016545334215751,longest_tenure,low_mid_activity,0.35007635354832783,Upper-Mid Risk
4625,retained,205,166,370.6818195,2688,190,0,1341.903332,395.7059533,27,22,iPhone,0.0,7.592592592592593,7.545454545454546,8.083755012048194,2.383770803012048,190,0.0100446428571428,0.0081845238095238,longest_tenure,highest_activity,0.0380859833079045,Lowest Risk
4626,retained,58,49,149.5259542,2682,13,0,3471.401294,1310.791353,15,13,iPhone,0.0,3.8666666666666663,3.769230769230769,70.84492436734693,26.75084393877551,13,0.0055928411633109,0.0048471290082028,longest_tenure,low_mid_activity,0.08501452127638323,Lowest Risk
4628,churned,247,220,490.4825727,2966,39,0,4474.60562,3024.68632,13,13,Android,1.0,19.0,16.923076923076923,20.33911645454545,13.74857418181818,39,0.0043830074173971,0.0043830074173971,longest_tenure,low_mid_activity,0.5832739690942501,Highest Risk
4629,churned,25,22,200.7917595,114,873,0,3257.180087,1197.499024,1,0,Android,1.0,25.0,,148.05364031818183,54.43177381818182,873,0.0087719298245614,0.0,newest_users,lowest_activity,0.8211301277931016,Highest Risk
4630,retained,83,68,95.81657643,213,0,0,6219.395636,3954.491027,24,16,iPhone,0.0,3.458333333333333,4.25,91.46170052941176,58.15427980882353,0,0.1126760563380281,0.0751173708920187,newest_users,highest_activity,0.25900569810090784,Lower-Mid Risk
4631,churned,164,132,237.0352469,1473,161,86,4087.641821,2589.804476,11,6,iPhone,1.0,14.909090909090908,22.0,30.966983492424244,19.61973087878788,247,0.0074677528852681,0.0040733197556008,early_mid_tenure,low_mid_activity,0.644621441973193,Highest Risk
4632,retained,22,18,112.1087088,1028,68,3,2865.785164,2281.364431,27,18,iPhone,0.0,0.8148148148148148,1.0,159.21028688888887,126.74246838888888,71,0.0262645914396887,0.0175097276264591,early_mid_tenure,highest_activity,0.09982516821252256,Lowest Risk
4633,retained,56,44,129.9252063,1956,95,0,3270.835824,822.1471704,14,13,iPhone,0.0,4.0,3.3846153846153846,74.33717781818181,18.685162963636365,95,0.0071574642126789,0.0066462167689161,late_mid_tenure,low_mid_activity,0.08715520521154342,Lowest Risk
4635,retained,28,27,70.72969785,663,583,15,2412.121345,1750.346836,21,12,Android,0.0,1.3333333333333333,2.25,89.33782759259259,64.8276605925926,598,0.0316742081447963,0.0180995475113122,newest_users,high_mid_activity,0.3147891082929336,Upper-Mid Risk
4636,churned,28,24,214.9892462,3058,250,0,1143.547077,681.1232672,8,7,Android,1.0,3.5,3.4285714285714284,47.647794875,28.38013613333333,250,0.0026160889470241,0.0022890778286461,longest_tenure,lowest_activity,0.5611178124091749,Highest Risk
4637,retained,153,123,380.6361139,3423,34,0,5051.397702,2913.770931,15,7,iPhone,0.0,10.2,17.571428571428573,41.068274,23.68919456097561,34,0.0043821209465381,0.0020449897750511,longest_tenure,low_mid_activity,0.32845239517489544,Upper-Mid Risk
4638,retained,70,70,107.6037967,276,113,43,9112.293663,6381.287024,15,10,iPhone,0.0,4.666666666666667,7.0,130.17562375714286,91.1612432,156,0.0543478260869565,0.036231884057971,newest_users,low_mid_activity,0.3903433250870213,Upper-Mid Risk
4639,retained,36,29,85.5926773,2926,7,0,9649.882616,3141.253996,28,24,Android,0.0,1.2857142857142858,1.2083333333333333,332.75457296551724,108.31910331034484,7,0.0095693779904306,0.0082023239917976,longest_tenure,highest_activity,0.11206163420756804,Lowest Risk
4640,retained,28,24,92.05312684,152,254,37,7291.683321,2817.154979,6,6,Android,0.0,4.666666666666667,4.0,303.820138375,117.38145745833332,291,0.0394736842105263,0.0394736842105263,newest_users,lowest_activity,0.79606619012365,Highest Risk
4641,retained,28,28,174.9956318,3331,728,35,3139.288029,914.1948026,8,8,iPhone,0.0,3.5,3.5,112.11742960714284,32.64981437857143,763,0.0024016811768237,0.0024016811768237,longest_tenure,lowest_activity,0.434420762433256,Upper-Mid Risk
